run_id,experiment,model_id,method,method_kind,retention,quant_bits,effective_compression_ratio,suite,task,context_length,repeat,mode,batch_size,status,warnings,primary_metric,primary_score,driver_peak_bytes,torch_peak_bytes,kv_cache_bytes,ttft_s,itl_mean_s,throughput_tokens_per_s,generated_tokens,total_joules,joules_per_generated_token,mean_watts,peak_watts,gpu,device_index,hardware_backend
qual-pyramidkv-r025-longbench-triviaqa-rep0-695163a965,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.25,,0.512551,longbench,triviaqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,88.33,23920836608,19098643968,761004032,1.9753473713999847,0.041782780099902085,1.9906459102395526,210,31039.418558805173,147.8067550419294,289.5464275000221,301.798,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r025-ruler-niah_multikey_1-16k-rep0-7ed6aa874f,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.25,,0.512544,ruler,niah_multikey_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23927128064,19018634240,1018691584,3.1123502071602704,0.04045532568807021,2.0586001340914293,345,49355.00314941106,143.05798014322045,290.3232027844062,301.971,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r025-ruler-niah_multikey_1-8k-rep0-90a38b93df,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.25,,0.512633,ruler,niah_multikey_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,21167276032,17460668416,480378880,1.2997492576200602,0.03993254711987329,4.45966987382617,342,21993.90116678361,64.309652534455,282.69746361237236,302.409,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r025-ruler-niah_single_1-16k-rep0-8310d65e47,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.25,,0.512569,ruler,niah_single_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23937613824,18976071680,1003880448,3.0665101299194792,0.039665180256730916,2.1177792632251755,350,48641.28866879539,138.97511048227253,290.5690294016938,301.451,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r025-ruler-niah_single_1-8k-rep0-8082f2ba5d,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.25,,0.512565,ruler,niah_single_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23929225216,17533944832,505937920,1.366580886299853,0.04594306464336114,4.260219636023047,350,23339.09488314745,66.68312823756413,280.1808477047952,301.289,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r050-longbench-2wikimqa-rep0-3570795074,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.5,,0.025274,longbench,2wikimqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,51.58,24189272064,19610950656,616693760,1.257163962860068,0.04063040961033173,3.887447749330749,281,20914.232494174805,74.42787364475019,284.927157043821,301.088,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r050-longbench-gov_report-rep0-9d5def8739,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.5,,0.025133,longbench,gov_report,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,rouge_l,22.7,24189272064,20188639232,1398145024,1.9515888228996483,0.041345961353226886,17.769313204965513,6400,85159.54277557846,13.306178558684135,235.18231410850254,301.033,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r050-longbench-hotpotqa-rep0-f159701b37,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.5,,0.025033,longbench,hotpotqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,53.73,23927128064,20168654848,1924530176,2.575069646159827,0.049534810399037316,1.9842755400328937,278,40982.84345036382,147.42030018116483,287.800608211351,299.176,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r050-longbench-qasper-rep0-6f923fe1ac,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.5,,0.025134,longbench,qasper,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,49.1,21376991232,20032522752,716832768,0.9665207310201367,0.04026979984928095,12.049640105399968,1085,23578.544376746147,21.73137730575682,259.1042636828621,299.322,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r050-longbench-triviaqa-rep0-81d552ba6b,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.5,,0.025103,longbench,triviaqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,87.73,24189272064,20172385792,1522008064,1.993894067860092,0.04759598979413995,2.0401998926615774,220,31631.048414079487,143.7774927912704,288.3409138477962,301.863,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r050-ruler-niah_single_1-16k-rep0-f513528cd5,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.5,,0.025075,ruler,niah_single_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23937613824,20006248448,2007891968,3.06234826786007,0.042821056076694126,2.1083396309656766,350,48801.319240649784,139.43234068757081,290.3109720219716,303.235,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r050-ruler-niah_single_1-4k-rep0-13156c86bd,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.5,,0.025276,ruler,niah_single_1,4096,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23927128064,17001162240,475136000,0.6258702375803114,0.04161692335684267,7.941935409794115,347,12133.918264900774,34.96806416397918,274.5219202141628,286.401,NVIDIA RTX A6000,0,nvml
qual-pyramidkv-r050-ruler-niah_single_1-8k-rep0-22f7fd2944,full_sweep,unsloth/Llama-3.1-8B-Instruct,pyramidkv,eviction,0.5,,0.025129,ruler,niah_single_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,24189272064,18052940800,1011875840,1.3709827228402718,0.039843395873297896,4.345637819546392,350,23284.590374089043,66.52740106882584,285.3496426875745,302.164,NVIDIA RTX A6000,0,nvml
qual-snapkv-r010-longbench-gov_report-rep0-4826c12be0,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.1,,0.90011,longbench,gov_report,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,rouge_l,20.4,23927128064,18470547456,143261696,1.9485191121599927,0.04135273589936977,17.774783978318162,6400,81984.19695471524,12.810030774174257,226.47563166938247,300.682,NVIDIA RTX A6000,0,nvml
qual-snapkv-r010-longbench-narrativeqa-rep0-245fad0fed,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.1,,0.900085,longbench,narrativeqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,23.08,23927128064,18455735808,214564864,2.829530706620208,0.04023370361251195,2.5764972303479414,401,45596.81442931588,113.70776665664808,286.2320887297612,301.407,NVIDIA RTX A6000,0,nvml
qual-snapkv-r010-longbench-qasper-rep0-dfd9403714,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.1,,0.900357,longbench,qasper,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,39.73,24189272064,18353293824,73269248,0.9616613952002081,0.04203089783873055,13.119364864612209,1346,25525.58589470655,18.96403112533919,246.38560289206615,299.754,NVIDIA RTX A6000,0,nvml
qual-snapkv-r010-longbench-triviaqa-rep0-64c217bcc6,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.1,,0.900092,longbench,triviaqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,88.33,23927128064,18454294016,155975680,1.9880975962796947,0.041159907012488416,1.9892700774679408,211,31258.896718455722,148.1464299452878,290.2401708931375,301.258,NVIDIA RTX A6000,0,nvml
qual-snapkv-r010-ruler-niah_multikey_1-16k-rep0-816ae79558,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.1,,0.900088,ruler,niah_multikey_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,24189272064,18391225344,208797696,3.098679793740157,0.04178138394344268,1.996384933799985,333,48979.44349805401,147.0854159100721,289.47637977866344,301.527,NVIDIA RTX A6000,0,nvml
qual-snapkv-r010-ruler-niah_single_1-16k-rep0-42813378e0,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.1,,0.900083,ruler,niah_single_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,21418934272,18357755904,205783040,3.0667243803400925,0.039977288020081776,2.1109569224753173,349,48597.86156364413,139.24888700184565,290.65683771254135,301.711,NVIDIA RTX A6000,0,nvml
qual-snapkv-r010-ruler-niah_single_1-4k-rep0-22501bbe81,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.1,,0.900511,ruler,niah_single_1,4096,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,24189272064,16610960896,48496640,0.6217380922399752,0.04057962355551409,8.03661225335207,347,11905.043905428125,34.30848387731448,272.42614378030464,283.042,NVIDIA RTX A6000,0,nvml
qual-snapkv-r010-ruler-niah_single_1-8k-rep0-b19e8b0fb8,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.1,,0.90024,ruler,niah_single_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,21628649472,17222337536,103546880,1.370636160560025,0.040917048833301425,4.3292336991948694,350,23253.31387582033,66.43803964520094,283.23116914886157,301.666,NVIDIA RTX A6000,0,nvml
qual-snapkv-r025-longbench-gov_report-rep0-20ba248330,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.25,,0.750137,longbench,gov_report,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,rouge_l,22.34,24189272064,19114897408,358350848,1.9494896250595048,0.040530296045042234,18.033871821735662,6400,82771.4347206056,12.933036675094625,231.98264500042748,301.499,NVIDIA RTX A6000,0,nvml
qual-snapkv-r025-longbench-narrativeqa-rep0-9567f2c57b,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.25,,0.750061,longbench,narrativeqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,22.5,24189272064,19099823616,536739840,2.8281935129994236,0.04451027534616095,2.625999971903191,414,45949.01513245233,110.98795925713124,283.9862366150548,300.617,NVIDIA RTX A6000,0,nvml
qual-snapkv-r025-longbench-qasper-rep0-9a39095e85,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.25,,0.750267,longbench,qasper,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,45.04,21439905792,18985454080,183631872,0.965331023799954,0.03980139616857996,12.1750482265882,1094,23370.75684275479,21.362666218240207,257.67039698093873,301.379,NVIDIA RTX A6000,0,nvml
qual-snapkv-r025-longbench-triviaqa-rep0-c86b9120a0,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.25,,0.750147,longbench,triviaqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,87.73,23927128064,19098643968,390070272,1.988555712059897,0.04106485862939735,2.0666481234012166,220,31419.525112617153,142.81602323916889,289.84776661023477,302.196,NVIDIA RTX A6000,0,nvml
qual-snapkv-r025-ruler-niah_multikey_1-16k-rep0-da050efe01,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.25,,0.750063,ruler,niah_multikey_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23927128064,19018535936,522321920,3.0977100694601543,0.042115028824750614,2.0397049303648496,341,49087.401555379765,143.95132420932484,289.6009947668309,301.215,NVIDIA RTX A6000,0,nvml
qual-snapkv-r025-ruler-niah_multikey_1-4k-rep0-f71395f76e,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.25,,0.750325,ruler,niah_multikey_1,4096,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,21439905792,16781999616,125829120,0.6671503631601808,0.039140129666621865,7.567455960212506,338,12575.633985742144,37.20601770929628,277.6063619384282,287.39,NVIDIA RTX A6000,0,nvml
qual-snapkv-r025-ruler-niah_multikey_1-8k-rep0-0f301f246c,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.25,,0.750133,ruler,niah_multikey_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,24189272064,17460668416,246284288,1.3142886103400087,0.03918211069458266,4.387295598380341,338,22327.54318778776,66.0578200822123,284.7893838158902,302.269,NVIDIA RTX A6000,0,nvml
qual-snapkv-r025-ruler-niah_single_1-16k-rep0-77ea902de3,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.25,,0.75008,ruler,niah_single_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,21167276032,18975891456,514719744,3.0646590989000835,0.03996603008332992,2.117841655975762,350,48597.53122781796,138.85008922233703,290.8286479675651,302.167,NVIDIA RTX A6000,0,nvml
qual-snapkv-r025-ruler-niah_single_1-4k-rep0-806d1538f3,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.25,,0.750471,ruler,niah_single_1,4096,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23929225216,16757237248,121634816,0.6249418466998031,0.039296880801379705,8.078724252234982,347,12032.864626754848,34.676843304769015,277.2537020768337,288.773,NVIDIA RTX A6000,0,nvml
qual-snapkv-r025-ruler-niah_single_1-8k-rep0-72ef20fb40,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.25,,0.750221,ruler,niah_single_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,23927128064,17533764608,259260416,1.3715255912800786,0.04123707663003491,4.321708754741377,350,23243.715405745366,66.41061544498676,283.11389064958826,302.276,NVIDIA RTX A6000,0,nvml
qual-snapkv-r050-longbench-2wikimqa-rep0-98acf9ab3c,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.5,,0.500311,longbench,2wikimqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,53.08,23927128064,19610885120,316145664,1.261060050060114,0.0397103664297592,3.9352022033583185,285,21066.93448841253,73.91906838039485,286.6243015215775,302.372,NVIDIA RTX A6000,0,nvml
qual-snapkv-r050-longbench-gov_report-rep0-a1a08e521d,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.5,,0.500091,longbench,gov_report,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,rouge_l,23.29,24189272064,20188639232,716963840,1.9510430813998392,0.03990157940031619,18.235087904867427,6400,84325.25329393451,13.175820827177267,238.94931672517717,302.561,NVIDIA RTX A6000,0,nvml
qual-snapkv-r050-longbench-triviaqa-rep0-ca9f506a77,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.5,,0.500126,longbench,triviaqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,88.33,21628649472,20172385792,780402688,1.983380521880099,0.03967060760251172,1.9982132478109857,211,31215.424303166023,147.9403995410712,290.64257690839406,300.729,NVIDIA RTX A6000,0,nvml
qual-snapkv-r050-ruler-niah_multikey_1-4k-rep0-cb1a6dd5fb,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.5,,0.50039,ruler,niah_multikey_1,4096,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,21439905792,17034313216,251789312,0.666285709660151,0.0392898591472247,7.63016008066745,342,12595.683404626152,36.82948363925775,276.8272090159044,286.664,NVIDIA RTX A6000,0,nvml
qual-snapkv-r050-ruler-niah_multikey_1-8k-rep0-985837e2aa,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.5,,0.500133,ruler,niah_multikey_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,24189272064,17953499136,492699648,1.3114941154600819,0.03951450327751869,4.432732393090399,342,22345.41716639267,65.33747709471541,285.0142735825812,302.011,NVIDIA RTX A6000,0,nvml
qual-snapkv-r050-ruler-niah_single_1-16k-rep0-81ecf61139,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.5,,0.500095,ruler,niah_single_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,24189272064,20006117376,1029570560,3.0623137996398144,0.041674321423318665,2.11278383093333,350,48722.90840014802,139.20830971470863,290.53586709522006,300.988,NVIDIA RTX A6000,0,nvml
qual-snapkv-r050-ruler-niah_single_1-8k-rep0-9591647bff,full_sweep,unsloth/Llama-3.1-8B-Instruct,snapkv,eviction,0.5,,0.500189,ruler,niah_single_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,100.0,24189272064,18052809728,518782976,1.3727181022999866,0.03906541938003405,4.353577317483374,350,23308.046274476295,66.59441792707513,285.98786992427694,302.222,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r010-longbench-gov_report-rep0-5af6630ec3,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.1,,0.90011,longbench,gov_report,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,rouge_l,18.07,24189272064,18470547456,143261696,1.8821209697397716,0.04212997570598253,17.69530470865823,6400,81215.71511639503,12.689955486936723,223.3040341530864,301.349,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r010-longbench-qasper-rep0-4a8169ce41,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.1,,0.900357,longbench,qasper,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,29.5,21439905792,18354211328,73269248,0.9206686788798834,0.04504682644967717,11.38392414739768,1024,22356.02267235609,21.832053390972746,245.94053433923992,299.602,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r010-longbench-triviaqa-rep0-1aa4205ae8,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.1,,0.900092,longbench,triviaqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,88.4,23927128064,18454294016,155975680,1.9180954042394296,0.04648654304643666,2.509689370983915,266,30829.97078941337,115.9021458248623,285.99019037421164,301.817,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r010-ruler-niah_multikey_1-16k-rep0-b5cf318d1a,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.1,,0.900088,ruler,niah_multikey_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,6.0,24189272064,18390963200,208797696,3.0055312439803674,0.03949435490653991,1.473009148023085,232,46634.92244018864,201.01259672495104,291.8327430215405,301.417,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r010-ruler-niah_single_1-8k-rep0-0b7ee1909b,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.1,,0.90024,ruler,niah_single_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,14.0,24189272064,17222075392,103546880,1.3213100019397097,0.040387350932658675,3.110536256028536,228,21475.95636086953,94.19279105644532,288.26708402574286,302.315,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r025-longbench-gov_report-rep0-6e28772008,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.25,,0.750137,longbench,gov_report,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,rouge_l,21.3,20433272832,19114897408,358350848,1.8833957106998422,0.039240411184723566,18.63781818815414,6400,80985.15706219402,12.653930790967815,234.46762184931066,300.715,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r025-longbench-hotpotqa-rep0-633a5a89fe,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.25,,0.750066,longbench,hotpotqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,47.99,24189272064,19096485888,493355008,2.465659692360059,0.039813745647069396,2.1686677999815815,288,39117.52227130152,135.82473010868583,289.9738484033408,301.899,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r025-longbench-qasper-rep0-46b6601a91,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.25,,0.750267,longbench,qasper,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,31.16,21167276032,18981521920,183631872,0.9284449685000437,0.03902266694787374,11.783365696899292,971,21809.212554424757,22.46056905708008,261.50073042500134,299.015,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r025-longbench-triviaqa-rep0-1c9bf88437,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.25,,0.750147,longbench,triviaqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,88.08,24189272064,19098643968,390070272,1.916863052600238,0.04368889073821476,2.1469844704279004,222,30369.974945448943,136.80168894346372,288.6876893582452,300.395,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r025-ruler-niah_multikey_1-8k-rep0-871855f592,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.25,,0.750133,ruler,niah_multikey_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,30.0,24069734400,17460311040,246284288,1.261305319239691,0.03963780446462959,3.8298016051343278,276,20959.819882798292,75.94137638695034,285.55541772083666,302.597,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r025-ruler-niah_single_1-8k-rep0-480ed8f90f,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.25,,0.750221,ruler,niah_single_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,32.0,23927128064,17533371392,259260416,1.3180103772400615,0.040027773391574435,3.5202583709483615,262,21674.760386629583,82.72809307873887,287.08261629102265,302.613,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r050-longbench-2wikimqa-rep0-123adb1fcc,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.5,,0.500311,longbench,2wikimqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,50.68,23927128064,19610885120,316145664,1.2067675014599082,0.040331845465578865,4.397655978883133,312,20512.375732413297,65.74479401414519,284.49855899972454,301.132,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r050-longbench-qasper-rep0-0cfcc46448,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.5,,0.500178,longbench,qasper,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,38.09,24189272064,20031670784,367525888,0.9257537799995044,0.03961896958234564,12.120258897124417,1034,22433.501101603513,21.695842458030477,259.9475353923079,300.275,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r050-longbench-triviaqa-rep0-55bffc7c01,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.5,,0.500126,longbench,triviaqa,,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,qa_f1,87.73,24189272064,20172385792,780402688,1.9215175935201114,0.04563944897669243,2.1351819953564513,222,30502.20140345438,137.39730361916386,288.2899937784923,301.094,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r050-ruler-niah_multikey_1-16k-rep0-02ee029c1c,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.5,,0.500063,ruler,niah_multikey_1,16384,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,54.0,24189272064,20063704064,1044774912,3.0112593091600868,0.040829680418499735,1.979844092200981,320,47718.06097402562,149.11894054383006,290.78622882367375,302.409,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r050-ruler-niah_multikey_1-4k-rep0-4632beb5ae,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.5,,0.50039,ruler,niah_multikey_1,4096,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,58.0,24189272064,17034908160,251789312,0.6430108901801578,0.039436692515941,7.681874887624615,333,12269.981688482298,36.8467918573042,278.86199132405187,294.304,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r050-ruler-niah_multikey_1-8k-rep0-18ff57fddb,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.5,,0.500133,ruler,niah_multikey_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,58.0,24189272064,17967272960,492699648,1.2649308229598681,0.04233743165738081,5.552350985409956,444,22627.71028459198,50.96331145178374,279.0093369688984,302.37,NVIDIA RTX A6000,0,nvml
qual-streaming_llm-r050-ruler-niah_single_1-8k-rep0-56f7cfe0c5,full_sweep,unsloth/Llama-3.1-8B-Instruct,streaming_llm,eviction,0.5,,0.500189,ruler,niah_single_1,8192,0,quality,1,ok,quality pass at batch size 1; latency and energy here are not comparable to batch-1 measurements and belong in no performance plot,string_match,50.0,24189272064,18067037184,518782976,1.319293251719937,0.04053799749317565,6.503168642874881,565,24479.77422478307,43.327034026164725,278.17868652712264,302.683,NVIDIA RTX A6000,0,nvml
